Correct word      Predicted word
824 छुपकर   छूपकर
825 डोरंडा   दोरंडा
826 सायं   साम
827 मिठाइयाँ   मिठायााँ
828 जीवविज्ञानियों   जीविज्ञानियोंो
829 ब्रह्राचारिणी   ब्रह्राचारीणी
830 यरूशलेम   जेरुसेलम
831 एल्टामोंटे   अल्टामोंटे
832 सिहुंता   सिंहता
833 हेमवती   हेमवाती
834 कोषाधिकारी   कोशध़ाकारी
835 आशंका   अशंका
836 रोबर्तो   रोबार्टो
837 मंचीय   मंचिया
838 मोरीसन   मोरिसन
839 महाग्रंथ   माग्रांथ
840 ट्रांजिस्टर   ट्रान्सिट्र
841 सर्वजातीय   सर्वजातिय
842 पाटोत्सव   पतोत्सव
843 हाॅकी   हौकी
844 मेडिथ्सन   मेडिथसान
845 उड़ाना   उड़ना
846 सरायमोहिउद्दीनपुर   सरायमयउंदिदीपपुर
847 पीटर्सबर्ग   पेटरसबर्ग
848 रंजकता   राजकाठाा
849 दीया   दिया
850 माेहिंदर   मोहिंदर
851 मस्टेक   मस्तेक
852 निर्बाध   निरबाध
853 आवृत्तियों   अवृतियों
854 एशियवन   एशियावन
855 थकी   ठ्की
856 टरबाइन   टर्ाइन
857 दरदरा   दुरधरा
858 ख़ासतौर   खास्तौर
859 हाई   हिग
860 फटही   फतही
861 मारिया   मरिया
862 गॉंव   गणवव
863 पेंडुलम   पेंदुललम
864 आविष्कार   आविषाकार
865 नतीजेः   नातिजेह
866 जेफरसनविल   जेफरसननििल
867 ब्रह्मसिद्धि   ब्रह्मािद्धि
868 तुलसीदास   तुलशिदास
869 तर्कवाद   तर्कवाड़
870 दबंगों   दाबगों
871 हिचकिचा   हिच्कीचा
872 डम   डमम
873 द्विअर्थी   ड्वायर्थी
874 जवाबः   जवाबाह
875 जांचकर्ता   जांचकरता
876 वन्देमातरम्   वंदेमातरम
877 शुड   शाउल्ड
878 अगस्ता   एजीएसटीए
879 एनईयू   नेयू
880 दस्तखतशुदा   दस्ताखुददादा
881 सूरीनाम   सुरीनामा
882 तरस   तररस
883 रिकनेक्टिंग   रीकेनेक्टिंग
884 फाइब्रिक   फैबबर
885 छीजत   छेजत
886 मोमिनटोला   मोमिनाटाला
887 यूनियनवादी   यूनियवादी
888 बम्लेश्वरी   बामलेश्वरी
889 इम्मैच्योरिटी   इम्मेट्रिटी
890 संसथान   संस्थान
891 कीड़े   किदे
892 करावणौ   करवानो
893 पुतिन   पुटिन
894 टंकार   तनकार
895 खटकती   खतकती
896 जड़   जेएडी
897 पुष्प   पुष्पा
898 जीएम   जीएमए
899 युसूगी   युसुगी
900 प्यादे   प्येड
901 करवायेगी   करवाएगी
902 बलात्कारियों   बलाकतारियों
